DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IS,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IS,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IS,2020,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2011,38,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2012,40,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2013,58,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2014,45,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2015,64,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2016,63,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2017,70,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2018,62,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2019,83,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,IT,2020,76,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LI,2016,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LI,2017,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LI,2018,,c
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LI,2019,,c
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LI,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LI,2021,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2011,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2012,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2013,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2014,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2015,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2016,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2017,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2018,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2019,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2020,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LT,2021,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2011,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2012,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2013,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2014,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2015,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2016,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2017,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2020,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LU,2021,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2011,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2012,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2013,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2014,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2015,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2016,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2017,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2018,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2019,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2020,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,LV,2021,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2011,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2012,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2013,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2014,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2015,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2016,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2017,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2018,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2019,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,MT,2020,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2011,38,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2012,46,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2013,65,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2014,41,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2015,51,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2016,71,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2017,69,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2018,70,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2019,59,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2020,62,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NL,2021,41,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2011,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2012,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2013,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2014,14,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2015,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2016,17,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2017,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2018,12,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2019,13,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,NO,2020,10,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2011,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2012,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2013,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2014,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2015,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2016,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2017,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2018,9,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2019,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2020,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PL,2021,18,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2012,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2013,19,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2014,16,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2015,17,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2016,14,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2017,17,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2018,22,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2019,28,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,PT,2020,35,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RO,2017,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RO,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RO,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RO,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2011,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2012,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2013,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2014,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2015,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2016,10,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2017,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2018,9,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2019,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2020,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,RS,2021,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2011,20,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2012,24,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2013,22,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2014,25,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2015,22,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2016,21,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2017,20,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2018,21,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2019,14,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SE,2020,10,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SI,2017,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SI,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SI,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SI,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2011,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2012,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2013,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2014,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2015,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2016,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2017,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2018,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2019,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,SK,2020,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2011,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2012,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2013,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2014,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2015,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2016,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2017,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2018,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,TR,2019,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,UK,2011,154,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,UK,2012,178,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,UK,2013,205,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,UK,2014,191,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,UK,2015,225,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,UK,2016,256,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,UK,2017,204,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y65-69,F01_F03,TOT_IN,UK,2018,207,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2011,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2012,15,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2013,16,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2014,15,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2015,24,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2016,22,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2017,24,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2018,28,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2019,31,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2020,25,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,AT,2021,41,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2011,47,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2012,55,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2013,71,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2014,53,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2015,52,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2016,66,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2017,77,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2018,80,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2019,80,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BE,2020,59,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2011,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2012,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2013,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2014,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2015,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2016,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2017,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2019,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,BG,2020,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2011,38,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2012,43,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2013,51,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2014,39,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2015,58,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2016,50,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2017,56,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2018,53,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2019,58,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CH,2020,68,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y70-74,F01_F03,TOT_IN,CY,2011,2,
