DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,BG,2015,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,BG,2016,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,BG,2017,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,BG,2018,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,BG,2019,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,BG,2020,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2011,141,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2012,131,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2013,159,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2014,167,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2015,158,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2016,151,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2017,159,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2018,171,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2019,185,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CH,2020,178,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2011,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2012,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2013,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2014,9,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2015,9,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2016,11,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2017,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2018,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2019,15,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CY,2020,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2011,54,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2012,52,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2013,66,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2014,69,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2015,70,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2016,74,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2017,101,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2018,101,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2019,100,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2020,127,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,CZ,2021,132,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2011,970,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2012,1175,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2013,1493,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2014,1439,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2015,1843,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2016,1884,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2017,2252,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2018,2567,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2019,2432,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DE,2020,2403,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2011,101,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2012,100,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2013,101,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2014,111,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2015,125,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2016,138,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2017,138,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2018,159,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2019,166,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,DK,2020,142,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2011,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2012,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2013,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2014,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2015,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2016,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2017,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2018,9,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2019,11,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EE,2020,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2011,15,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2012,18,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2013,12,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2014,75,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2015,144,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2016,188,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2017,176,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2018,198,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2019,151,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EL,2020,196,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2011,567,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2012,625,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2013,533,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2014,559,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2015,638,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2016,532,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2017,561,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2018,587,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2019,584,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2020,634,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,ES,2021,593,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2011,3812,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2012,4257,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2013,4827,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2014,4795,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2015,5701,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2016,5632,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2017,6302,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2018,6786,p
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2019,6697,p
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU27_2020,2020,6718,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU28,2011,5368,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU28,2012,5905,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU28,2013,6568,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU28,2014,6713,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU28,2015,7763,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU28,2016,7685,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU28,2017,8448,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,EU28,2018,8965,p
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2011,51,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2012,43,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2013,44,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2014,56,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2015,63,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2016,51,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2017,57,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2018,62,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2019,66,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FI,2020,73,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2011,439,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2012,506,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2013,494,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2014,451,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2015,520,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2016,481,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2017,471,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2018,510,p
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2019,496,p
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FR,2020,468,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2011,430,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2012,497,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2013,491,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2014,445,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2015,509,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2016,466,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2017,459,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2018,503,p
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2019,479,p
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,FX,2020,454,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2011,47,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2012,61,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2013,34,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2014,58,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2015,56,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2016,28,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2017,51,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2018,54,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2019,48,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HR,2020,48,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2011,209,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2012,204,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2013,241,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2014,206,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2015,258,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2016,246,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2017,279,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2018,275,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2019,339,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,HU,2020,323,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2011,36,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2012,42,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2013,60,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2014,64,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2015,84,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2016,74,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2017,78,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2018,93,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2019,95,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IE,2020,85,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IS,2011,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IS,2012,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IS,2013,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IS,2014,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IS,2015,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IS,2016,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IS,2017,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y75-79,F01_F03,TOT_IN,IS,2018,0,
